,statusN,statusS,tempC,windspeedKmph,cond,precipMM,humidity,visibility,pressure,cloudcover,heatIndexC,dewPointC,windChillC,windGustKmph,feelsLikeC
0,1.0,0.28708496935491457,-0.2996017096552921,-0.09134760960538103,-0.21494489804724745,0.006480383703094319,0.2987329330664354,-0.011978096870638095,-0.05601614874867468,0.023445127331420932,-0.28613738315645754,-0.035001419901893364,-0.29918794388805714,-0.05245413829990594,-0.2861376016530858
1,0.28708496935491457,1.0,-0.2167855493119419,-0.15521543527751758,-0.06329148541218876,-0.07058270766268314,0.20405462802350602,0.08797082784100532,0.03942111624209324,0.04095985286767821,-0.1839256146343116,0.02480825894868321,-0.21668663767756466,-0.14854756535965316,-0.18392582357270346
0,1.0,0.5771677654655258,-0.13447998893091187,0.054877889054332496,-0.05982792505044416,-0.14280413388840188,0.0014507140904456235,0.08434707293456307,0.23661962052439106,-0.0968877549159608,-0.1841401077101584,-0.2687188224732274,-0.13438107762482798,0.058283754711068565,-0.18413939750682415
1,0.5771677654655258,1.0,-0.0910883169038764,0.050494538707239814,-0.034102753199840734,-0.1222755767197831,-0.004429665946221937,0.09479924768798573,0.1651608056880338,-0.08314380206832762,-0.13478098202122404,-0.2177168262923909,-0.09097899018024284,0.054166330663183784,-0.13478048885307678
0,1.0,0.4105162177996915,-0.3117562167627143,-0.11633641895643593,-0.2299859062350411,-0.013750661669378248,0.3002966759183741,0.00466537589104138,-0.03450061720069976,-0.0032143735930045,-0.3093834416174044,-0.06405859923922426,-0.3117488746545197,-0.07442220993948953,-0.30938371110565593
1,0.4105162177996915,1.0,-0.12397435515405035,0.021734778933055303,-0.14230180023989947,-0.010744953495626843,0.08825480348801036,-0.0009862608794903628,-0.05305514824737512,-0.03835756876188074,-0.15158102263533846,-0.14255967140344278,-0.12392209418146766,0.0324516750092759,-0.1515812616439625
0,1.0,0.4279397096640609,-0.2727888685619352,-0.07564636375215998,-0.2686911820028203,-0.08563064429976805,0.2206065461746905,0.052282550167534886,0.050942344644210255,-0.04239364765674772,-0.2863263258869853,-0.1281501873830744,-0.27282600999875856,-0.043028547487138656,-0.2863266494543774
1,0.4279397096640609,1.0,-0.19426651152295166,-0.10735614186546566,-0.15670046893379172,-0.16092238625765126,0.12537627508011467,0.1305322344971156,0.10338189507087686,-0.14298269496732294,-0.2141497284653832,-0.16428223054036814,-0.19459753214314854,-0.1007282085600483,-0.21414998227147855
0,1.0,0.0951561407875528,-0.08585205041817266,-0.025642782773615744,-0.008506774666308545,-0.04072954418276452,0.05336803601405463,0.012916625700491638,0.02882281716805865,-0.02282029475232574,-0.09809050693845148,-0.05149037865050055,-0.08594494902876093,-0.019331857824399803,-0.09809042090397598
1,0.0951561407875528,1.0,-0.060280594936142025,-0.030330110817245844,-0.027010874310157376,-0.080677396743872,0.04120023105180435,0.03701316981819119,0.06526611210541955,-0.07041055312620212,-0.07373455708873605,-0.06842228369764762,-0.060344110796892274,-0.01976959520396101,-0.07373513050755022
